kind	width	height	shape	orientation	percent	across	requested	fill	layout	root	letter_jump	dialog
width	399	306	mixedSquare	landscape	71.871327	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	399	306	mixedBackdrop	landscape	127.771248	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	399	306	portrait	landscape	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	399	306	backdrop	landscape	25	4	4.00000000000	100	tv	125	hidden	fullscreen
width	399	306	smallBackdrop	landscape	50	2	2.00000000000	200	tv	125	hidden	fullscreen
width	399	306	square	landscape	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	399	306	banner	landscape	100	1	1.00000000000	399	tv	125	hidden	fullscreen
width	399	306	mixedPortrait	landscape	64.400831	1	4.00000000000	100	tv	125	hidden	fullscreen
width	399	306	mixedSquare	landscape	96.601246	1	4.00000000000	100	tv	125	hidden	fullscreen
width	399	306	mixedBackdrop	landscape	171.735549	1	4.00000000000	100	tv	125	hidden	fullscreen
width	399	307	portrait	landscape	33.333333	3	3.00000000030	133	mobile	90	hidden	fullscreen
width	399	307	backdrop	landscape	100	1	1.00000000000	399	mobile	90	hidden	fullscreen
width	399	307	smallBackdrop	landscape	50	2	2.00000000000	200	mobile	90	hidden	fullscreen
width	399	307	square	landscape	50	2	2.00000000000	200	mobile	90	hidden	fullscreen
width	399	307	banner	landscape	100	1	1.00000000000	399	mobile	90	hidden	fullscreen
width	399	307	mixedPortrait	landscape	46.368598	2	4.00000000000	100	mobile	90	hidden	fullscreen
width	399	307	mixedSquare	landscape	69.552897	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	399	307	mixedBackdrop	landscape	123.649595	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	399	307	portrait	landscape	33.333333	3	3.00000000030	133	desktop	93	hidden	fullscreen
width	399	307	backdrop	landscape	100	1	1.00000000000	399	desktop	93	hidden	fullscreen
width	399	307	smallBackdrop	landscape	50	2	2.00000000000	200	desktop	93	hidden	fullscreen
width	399	307	square	landscape	50	2	2.00000000000	200	desktop	93	hidden	fullscreen
width	399	307	banner	landscape	100	1	1.00000000000	399	desktop	93	hidden	fullscreen
width	399	307	mixedPortrait	landscape	47.914218	2	4.00000000000	100	desktop	93	hidden	fullscreen
width	399	307	mixedSquare	landscape	71.871327	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	399	307	mixedBackdrop	landscape	127.771248	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	399	307	portrait	landscape	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	399	307	backdrop	landscape	25	4	4.00000000000	100	tv	125	hidden	fullscreen
width	399	307	smallBackdrop	landscape	50	2	2.00000000000	200	tv	125	hidden	fullscreen
width	399	307	square	landscape	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	399	307	banner	landscape	100	1	1.00000000000	399	tv	125	hidden	fullscreen
width	399	307	mixedPortrait	landscape	64.400831	1	4.00000000000	100	tv	125	hidden	fullscreen
width	399	307	mixedSquare	landscape	96.601246	1	4.00000000000	100	tv	125	hidden	fullscreen
width	399	307	mixedBackdrop	landscape	171.735549	1	4.00000000000	100	tv	125	hidden	fullscreen
width	399	399	portrait	landscape	33.333333	3	3.00000000030	133	mobile	90	hidden	fullscreen
width	399	399	backdrop	landscape	100	1	1.00000000000	399	mobile	90	hidden	fullscreen
width	399	399	smallBackdrop	landscape	50	2	2.00000000000	200	mobile	90	hidden	fullscreen
width	399	399	square	landscape	50	2	2.00000000000	200	mobile	90	hidden	fullscreen
width	399	399	banner	landscape	100	1	1.00000000000	399	mobile	90	hidden	fullscreen
width	399	399	mixedPortrait	landscape	46.368598	2	4.00000000000	100	mobile	90	hidden	fullscreen
width	399	399	mixedSquare	landscape	69.552897	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	399	399	mixedBackdrop	landscape	123.649595	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	399	399	portrait	landscape	33.333333	3	3.00000000030	133	desktop	93	hidden	fullscreen
width	399	399	backdrop	landscape	100	1	1.00000000000	399	desktop	93	hidden	fullscreen
width	399	399	smallBackdrop	landscape	50	2	2.00000000000	200	desktop	93	hidden	fullscreen
width	399	399	square	landscape	50	2	2.00000000000	200	desktop	93	hidden	fullscreen
width	399	399	banner	landscape	100	1	1.00000000000	399	desktop	93	hidden	fullscreen
width	399	399	mixedPortrait	landscape	47.914218	2	4.00000000000	100	desktop	93	hidden	fullscreen
width	399	399	mixedSquare	landscape	71.871327	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	399	399	mixedBackdrop	landscape	127.771248	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	399	399	portrait	landscape	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	399	399	backdrop	landscape	25	4	4.00000000000	100	tv	125	hidden	fullscreen
width	399	399	smallBackdrop	landscape	50	2	2.00000000000	200	tv	125	hidden	fullscreen
width	399	399	square	landscape	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	399	399	banner	landscape	100	1	1.00000000000	399	tv	125	hidden	fullscreen
width	399	399	mixedPortrait	landscape	64.400831	1	4.00000000000	100	tv	125	hidden	fullscreen
width	399	399	mixedSquare	landscape	96.601246	1	4.00000000000	100	tv	125	hidden	fullscreen
width	399	399	mixedBackdrop	landscape	171.735549	1	4.00000000000	100	tv	125	hidden	fullscreen
width	399	400	portrait	portrait	33.333333	3	3.00000000030	133	mobile	90	hidden	fullscreen
width	399	400	backdrop	portrait	100	1	1.00000000000	399	mobile	90	hidden	fullscreen
width	399	400	smallBackdrop	portrait	50	2	2.00000000000	200	mobile	90	hidden	fullscreen
width	399	400	square	portrait	50	2	2.00000000000	200	mobile	90	hidden	fullscreen
width	399	400	banner	portrait	100	1	1.00000000000	399	mobile	90	hidden	fullscreen
width	399	400	mixedPortrait	portrait	46.368598	2	4.00000000000	100	mobile	90	hidden	fullscreen
width	399	400	mixedSquare	portrait	69.552897	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	399	400	mixedBackdrop	portrait	123.649595	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	399	400	portrait	portrait	33.333333	3	3.00000000030	133	desktop	93	hidden	fullscreen
width	399	400	backdrop	portrait	100	1	1.00000000000	399	desktop	93	hidden	fullscreen
width	399	400	smallBackdrop	portrait	50	2	2.00000000000	200	desktop	93	hidden	fullscreen
width	399	400	square	portrait	50	2	2.00000000000	200	desktop	93	hidden	fullscreen
width	399	400	banner	portrait	100	1	1.00000000000	399	desktop	93	hidden	fullscreen
width	399	400	mixedPortrait	portrait	47.914218	2	4.00000000000	100	desktop	93	hidden	fullscreen
width	399	400	mixedSquare	portrait	71.871327	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	399	400	mixedBackdrop	portrait	127.771248	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	399	400	portrait	portrait	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	399	400	backdrop	portrait	25	4	4.00000000000	100	tv	125	hidden	fullscreen
width	399	400	smallBackdrop	portrait	50	2	2.00000000000	200	tv	125	hidden	fullscreen
width	399	400	square	portrait	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	399	400	banner	portrait	100	1	1.00000000000	399	tv	125	hidden	fullscreen
width	399	400	mixedPortrait	portrait	64.400831	1	4.00000000000	100	tv	125	hidden	fullscreen
width	399	400	mixedSquare	portrait	96.601246	1	4.00000000000	100	tv	125	hidden	fullscreen
width	399	400	mixedBackdrop	portrait	171.735549	1	4.00000000000	100	tv	125	hidden	fullscreen
width	400	307	portrait	landscape	33.333333	3	3.00000000030	133	mobile	90	hidden	fullscreen
width	400	307	backdrop	landscape	50	2	1.00000000000	400	mobile	90	hidden	fullscreen
width	400	307	smallBackdrop	landscape	50	2	2.00000000000	200	mobile	90	hidden	fullscreen
width	400	307	square	landscape	50	2	2.00000000000	200	mobile	90	hidden	fullscreen
width	400	307	banner	landscape	100	1	1.00000000000	400	mobile	90	hidden	fullscreen
width	400	307	mixedPortrait	landscape	46.252677	2	4.00000000000	100	mobile	90	hidden	fullscreen
width	400	307	mixedSquare	landscape	69.379015	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	400	307	mixedBackdrop	landscape	123.340471	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	400	307	portrait	landscape	33.333333	3	3.00000000030	133	desktop	93	hidden	fullscreen
width	400	307	backdrop	landscape	50	2	1.00000000000	400	desktop	93	hidden	fullscreen
width	400	307	smallBackdrop	landscape	50	2	2.00000000000	200	desktop	93	hidden	fullscreen
width	400	307	square	landscape	50	2	2.00000000000	200	desktop	93	hidden	fullscreen
width	400	307	banner	landscape	100	1	1.00000000000	400	desktop	93	hidden	fullscreen
width	400	307	mixedPortrait	landscape	47.794433	2	4.00000000000	100	desktop	93	hidden	fullscreen
width	400	307	mixedSquare	landscape	71.691649	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	400	307	mixedBackdrop	landscape	127.45182	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	400	307	portrait	landscape	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	400	307	backdrop	landscape	25	4	4.00000000000	100	tv	125	hidden	fullscreen
width	400	307	smallBackdrop	landscape	50	2	2.00000000000	200	tv	125	hidden	fullscreen
width	400	307	square	landscape	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	400	307	banner	landscape	100	1	1.00000000000	400	tv	125	hidden	fullscreen
width	400	307	mixedPortrait	landscape	64.239829	1	4.00000000000	100	tv	125	hidden	fullscreen
width	400	307	mixedSquare	landscape	96.359743	1	4.00000000000	100	tv	125	hidden	fullscreen
width	400	307	mixedBackdrop	landscape	171.30621	1	4.00000000000	100	tv	125	hidden	fullscreen
width	400	308	portrait	landscape	33.333333	3	3.00000000030	133	mobile	90	hidden	fullscreen
width	400	308	backdrop	landscape	50	2	1.00000000000	400	mobile	90	hidden	fullscreen
width	400	308	smallBackdrop	landscape	50	2	2.00000000000	200	mobile	90	hidden	fullscreen
width	400	308	square	landscape	50	2	2.00000000000	200	mobile	90	hidden	fullscreen
width	400	308	banner	landscape	100	1	1.00000000000	400	mobile	90	hidden	fullscreen
width	400	308	mixedPortrait	landscape	46.252677	2	4.00000000000	100	mobile	90	hidden	fullscreen
width	400	308	mixedSquare	landscape	69.379015	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	400	308	mixedBackdrop	landscape	123.340471	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	400	308	portrait	landscape	33.333333	3	3.00000000030	133	desktop	93	hidden	fullscreen
width	400	308	backdrop	landscape	50	2	1.00000000000	400	desktop	93	hidden	fullscreen
width	400	308	smallBackdrop	landscape	50	2	2.00000000000	200	desktop	93	hidden	fullscreen
width	400	308	square	landscape	50	2	2.00000000000	200	desktop	93	hidden	fullscreen
width	400	308	banner	landscape	100	1	1.00000000000	400	desktop	93	hidden	fullscreen
width	400	308	mixedPortrait	landscape	47.794433	2	4.00000000000	100	desktop	93	hidden	fullscreen
width	400	308	mixedSquare	landscape	71.691649	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	400	308	mixedBackdrop	landscape	127.45182	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	400	308	portrait	landscape	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	400	308	backdrop	landscape	25	4	4.00000000000	100	tv	125	hidden	fullscreen
width	400	308	smallBackdrop	landscape	50	2	2.00000000000	200	tv	125	hidden	fullscreen
width	400	308	square	landscape	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	400	308	banner	landscape	100	1	1.00000000000	400	tv	125	hidden	fullscreen
width	400	308	mixedPortrait	landscape	64.239829	1	4.00000000000	100	tv	125	hidden	fullscreen
width	400	308	mixedSquare	landscape	96.359743	1	4.00000000000	100	tv	125	hidden	fullscreen
width	400	308	mixedBackdrop	landscape	171.30621	1	4.00000000000	100	tv	125	hidden	fullscreen
width	400	400	portrait	landscape	33.333333	3	3.00000000030	133	mobile	90	hidden	fullscreen
width	400	400	backdrop	landscape	50	2	1.00000000000	400	mobile	90	hidden	fullscreen
width	400	400	smallBackdrop	landscape	50	2	2.00000000000	200	mobile	90	hidden	fullscreen
width	400	400	square	landscape	50	2	2.00000000000	200	mobile	90	hidden	fullscreen
width	400	400	banner	landscape	100	1	1.00000000000	400	mobile	90	hidden	fullscreen
width	400	400	mixedPortrait	landscape	46.252677	2	4.00000000000	100	mobile	90	hidden	fullscreen
width	400	400	mixedSquare	landscape	69.379015	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	400	400	mixedBackdrop	landscape	123.340471	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	400	400	portrait	landscape	33.333333	3	3.00000000030	133	desktop	93	hidden	fullscreen
width	400	400	backdrop	landscape	50	2	1.00000000000	400	desktop	93	hidden	fullscreen
width	400	400	smallBackdrop	landscape	50	2	2.00000000000	200	desktop	93	hidden	fullscreen
width	400	400	square	landscape	50	2	2.00000000000	200	desktop	93	hidden	fullscreen
width	400	400	banner	landscape	100	1	1.00000000000	400	desktop	93	hidden	fullscreen
width	400	400	mixedPortrait	landscape	47.794433	2	4.00000000000	100	desktop	93	hidden	fullscreen
width	400	400	mixedSquare	landscape	71.691649	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	400	400	mixedBackdrop	landscape	127.45182	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	400	400	portrait	landscape	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	400	400	backdrop	landscape	25	4	4.00000000000	100	tv	125	hidden	fullscreen
width	400	400	smallBackdrop	landscape	50	2	2.00000000000	200	tv	125	hidden	fullscreen
width	400	400	square	landscape	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	400	400	banner	landscape	100	1	1.00000000000	400	tv	125	hidden	fullscreen
width	400	400	mixedPortrait	landscape	64.239829	1	4.00000000000	100	tv	125	hidden	fullscreen
width	400	400	mixedSquare	landscape	96.359743	1	4.00000000000	100	tv	125	hidden	fullscreen
width	400	400	mixedBackdrop	landscape	171.30621	1	4.00000000000	100	tv	125	hidden	fullscreen
width	400	401	portrait	portrait	33.333333	3	3.00000000030	133	mobile	90	hidden	fullscreen
width	400	401	backdrop	portrait	50	2	1.00000000000	400	mobile	90	hidden	fullscreen
width	400	401	smallBackdrop	portrait	50	2	2.00000000000	200	mobile	90	hidden	fullscreen
width	400	401	square	portrait	50	2	2.00000000000	200	mobile	90	hidden	fullscreen
width	400	401	banner	portrait	100	1	1.00000000000	400	mobile	90	hidden	fullscreen
width	400	401	mixedPortrait	portrait	46.252677	2	4.00000000000	100	mobile	90	hidden	fullscreen
width	400	401	mixedSquare	portrait	69.379015	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	400	401	mixedBackdrop	portrait	123.340471	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	400	401	portrait	portrait	33.333333	3	3.00000000030	133	desktop	93	hidden	fullscreen
width	400	401	backdrop	portrait	50	2	1.00000000000	400	desktop	93	hidden	fullscreen
width	400	401	smallBackdrop	portrait	50	2	2.00000000000	200	desktop	93	hidden	fullscreen
width	400	401	square	portrait	50	2	2.00000000000	200	desktop	93	hidden	fullscreen
width	400	401	banner	portrait	100	1	1.00000000000	400	desktop	93	hidden	fullscreen
width	400	401	mixedPortrait	portrait	47.794433	2	4.00000000000	100	desktop	93	hidden	fullscreen
width	400	401	mixedSquare	portrait	71.691649	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	400	401	mixedBackdrop	portrait	127.45182	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	400	401	portrait	portrait	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	400	401	backdrop	portrait	25	4	4.00000000000	100	tv	125	hidden	fullscreen
width	400	401	smallBackdrop	portrait	50	2	2.00000000000	200	tv	125	hidden	fullscreen
width	400	401	square	portrait	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	400	401	banner	portrait	100	1	1.00000000000	400	tv	125	hidden	fullscreen
width	400	401	mixedPortrait	portrait	64.239829	1	4.00000000000	100	tv	125	hidden	fullscreen
width	400	401	mixedSquare	portrait	96.359743	1	4.00000000000	100	tv	125	hidden	fullscreen
width	400	401	mixedBackdrop	portrait	171.30621	1	4.00000000000	100	tv	125	hidden	fullscreen
width	401	308	portrait	landscape	33.333333	3	3.00000000030	134	mobile	90	hidden	fullscreen
width	401	308	backdrop	landscape	50	2	1.00000000000	401	mobile	90	hidden	fullscreen
width	401	308	smallBackdrop	landscape	50	2	2.00000000000	201	mobile	90	hidden	fullscreen
width	401	308	square	landscape	50	2	2.00000000000	201	mobile	90	hidden	fullscreen
width	401	308	banner	landscape	100	1	1.00000000000	401	mobile	90	hidden	fullscreen
width	401	308	mixedPortrait	landscape	46.137333	2	4.00000000000	100	mobile	90	hidden	fullscreen
width	401	308	mixedSquare	landscape	69.206	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	401	308	mixedBackdrop	landscape	123.032889	1	4.00000000000	100	mobile	90	hidden	fullscreen
width	401	308	portrait	landscape	33.333333	3	3.00000000030	134	desktop	93	hidden	fullscreen
width	401	308	backdrop	landscape	50	2	1.00000000000	401	desktop	93	hidden	fullscreen
width	401	308	smallBackdrop	landscape	50	2	2.00000000000	201	desktop	93	hidden	fullscreen
width	401	308	square	landscape	50	2	2.00000000000	201	desktop	93	hidden	fullscreen
width	401	308	banner	landscape	100	1	1.00000000000	401	desktop	93	hidden	fullscreen
width	401	308	mixedPortrait	landscape	47.675244	2	4.00000000000	100	desktop	93	hidden	fullscreen
width	401	308	mixedSquare	landscape	71.512867	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	401	308	mixedBackdrop	landscape	127.133985	1	4.00000000000	100	desktop	93	hidden	fullscreen
width	401	308	portrait	landscape	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	401	308	backdrop	landscape	25	4	4.00000000000	100	tv	125	hidden	fullscreen
width	401	308	smallBackdrop	landscape	50	2	2.00000000000	201	tv	125	hidden	fullscreen
width	401	308	square	landscape	16.666667	6	5.99999999880	67	tv	125	hidden	fullscreen
width	401	308	banner	landscape	100	1	1.00000000000	401	tv	125	hidden	fullscreen
width	401	308	mixedPortrait	landscape	64.07963	1	4.00000000000	100	tv	125	hidden	fullscreen
width	401	308	mixedSquare	landscape	96.119444	1	4.00000000000	100	tv	125	hidden	fullscreen
width	401	308	mixedBackdrop	landscape	170.879012	1	4.00000000000	100	tv	125	hidden	fullscreen
width	401	309	portrait	landscape	33.333333	3	3.00000000030	134	mobile	90	hidden	fullscreen
width	401	309	backdrop	landscape	50	2	1.00000000000	401	mobile	90	hidden	fullscreen
width	401	309	smallBackdrop	landscape	50	2	2.00000000000	201	mobile	90	hidden	fullscreen
